,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
4,12390.811960800002,1.482513,0.254548,tensor(77203.9688),0.0,tensor(1.1497),1811506.8499999999,18345232.0
5,1781.8205304,0.8959579999999999,0.127274,tensor(25611.9824),0.0,tensor(0.7220),356114.5,3457234.0
6,7972.08952,1.888856,0.254548,tensor(79077.8594),0.0,tensor(1.3207),825470.3500000001,14471693.0
7,3205.74236,1.15345,0.127274,tensor(31877.2812),0.0,tensor(0.7295),465555.55,4633788.0
8,7972.479671200001,2.185049,0.254548,tensor(79077.8594),0.0,tensor(1.3207),607008.0499999999,12833502.0
9,787.9753736,1.014086,0.127274,tensor(10347.2324),0.0,tensor(0.7165),122666.61,1649151.0
10,2314.3769184000002,2.54788,0.254548,tensor(44007.0391),0.0,tensor(1.3076),251887.56,7061285.0
11,1120.3841960000002,1.390924,0.127274,tensor(17992.6621),0.0,tensor(0.7183),149383.46000000002,2045337.0
12,1682.0718736000001,3.040306,0.254548,tensor(44007.0391),0.0,tensor(1.3076),270641.48,7524841.0
13,1163.3008280000001,1.649022,0.127274,tensor(19197.1582),0.0,tensor(0.7186),168579.49,2794608.0
14,5959.8196808,3.2120819999999997,0.254548,tensor(61116.2422),0.0,tensor(1.4703),323742.1,14546323.0
15,1492.9785920000002,1.649783,0.127274,tensor(22565.6758),0.0,tensor(0.7203),215479.53999999998,5929983.0
16,6099.6238608,3.324503,0.254548,tensor(61116.2422),0.0,tensor(1.4703),286354.88,60677214.0
0,13622.9094504,0.563342,0.0,tensor(59008.4102),0.0,tensor(0.4489),237915.4,1422740.0
1,4185.1519224,0.9793129999999999,0.105575,tensor(40256.0586),0.0,tensor(0.8071),709528.8,5690840.0
2,14042.7121416,1.616148,0.21115,tensor(81413.4219),0.0,tensor(1.2788),1606932.5,19964380.0
3,7528.4876056,0.9794609999999999,0.105575,tensor(44144.8086),0.0,tensor(0.8229),844121.9,7132440.0
4,14042.7121416,1.616148,0.21115,tensor(81413.4219),0.0,tensor(1.2788),1305872.8900000001,18469388.0
5,2018.1221072,0.83406,0.105575,tensor(29606.1602),0.0,tensor(0.7973),345269.58,3474826.0
6,6287.6767392,2.037897,0.21115,tensor(61600.9531),0.0,tensor(1.2508),800584.69,14405048.0
7,3632.9579240000003,1.258322,0.105575,tensor(34076.6836),0.0,tensor(0.8047),416349.08999999997,4658118.0
8,6287.6767392,2.037897,0.21115,tensor(61600.9531),0.0,tensor(1.2508),643503.51,12753491.0
9,893.8363992,1.244575,0.105575,tensor(11929.7363),0.0,tensor(0.7924),104189.70999999999,1662057.0
10,1866.0931896000002,2.23007,0.21115,tensor(49582.3516),0.0,tensor(1.4841),201193.7,6056881.0
11,1269.5520048,1.518025,0.105575,tensor(20225.7617),0.0,tensor(0.7940),125209.06,2059735.0
12,2622.7264168,2.778498,0.21115,tensor(49582.3516),0.0,tensor(1.4841),206965.7,6481910.0
