,booksim_latency,booksim_power,booksim_leakage_store,pred_latency,pred_energy,pred_power,neurosim_latency,neurosim_energy
10,2954.7450880000006,3.20085,0.207724,tensor(51305.6016),0.0,tensor(1.7679),225117.0,2928517.0
11,2015.3910488000001,1.993929,0.103862,tensor(25693.2617),0.0,tensor(1.1394),138606.09999999998,1502636.0
12,2954.7450880000006,3.20085,0.207724,tensor(51305.6016),0.0,tensor(1.7679),231148.9,3004793.0
13,2089.259676,2.004199,0.103862,tensor(25631.3281),0.0,tensor(1.1395),170971.4,1869675.0
14,4766.4772104,3.17896,0.207724,tensor(61418.9844),0.0,tensor(1.7686),301709.2,4570967.0
15,2686.0609616,2.36266,0.103862,tensor(30748.9824),0.0,tensor(1.1400),185004.6,1980527.0
16,3935.7152552000002,3.7524699999999998,0.207724,tensor(61418.9844),0.0,tensor(1.7686),611328.0,13938947.0
0,26443.798084000002,0.797565,0.0,tensor(62250.1406),0.0,tensor(0.6207),201914.6,2621860.0
1,8123.0780344,1.393294,0.116337,tensor(56746.0469),0.0,tensor(1.2439),636611.2,7369480.0
2,27257.913588000003,2.291544,0.232674,tensor(98633.4453),0.0,tensor(1.9180),1323437.6,14817700.0
3,14612.592994400002,1.393497,0.116337,tensor(60898.0859),0.0,tensor(1.2444),735719.6,8220430.0
4,21227.9967416,2.7705460000000004,0.232674,tensor(98633.4453),0.0,tensor(1.9180),1080187.2,12347980.0
5,3922.0599632000003,1.780542,0.116337,tensor(41807.9453),0.0,tensor(1.2422),306785.2,3348680.0
6,12204.4497376,2.877075,0.232674,tensor(71585.9609),0.0,tensor(1.9167),617054.6,8450350.0
7,7050.682436000001,1.780961,0.116337,tensor(43079.6367),0.0,tensor(1.2433),354554.5,3769870.0
8,12204.4497376,2.877075,0.232674,tensor(71585.9609),0.0,tensor(1.9167),493940.6,7473296.0
9,1731.3609752000002,1.575138,0.116337,tensor(32488.1758),0.0,tensor(1.2411),112238.09999999999,1298978.0
10,3610.9794064000007,3.437659,0.232674,tensor(59030.5547),0.0,tensor(1.9152),199642.90000000002,3062402.0
11,2462.8944752,2.143142,0.116337,tensor(35476.3984),0.0,tensor(1.2415),123413.29999999999,1584832.0
12,3610.9794064000007,3.437659,0.232674,tensor(59030.5547),0.0,tensor(1.9152),205350.1,3142002.0
13,2553.1494528000003,2.154102,0.116337,tensor(39276.1172),0.0,tensor(1.2415),153587.3,1969691.0
14,5825.3475672,3.414974,0.232674,tensor(70055.7031),0.0,tensor(1.9154),267063.5,4749481.0
15,3282.6021464000005,2.5358,0.116337,tensor(42969.1719),0.0,tensor(1.2419),164661.2,2090111.0
16,4810.0440944,4.02496,0.232674,tensor(70055.7031),0.0,tensor(1.9154),568082.9,14311941.0
